本平台单号,三方单号,会员ID,上层代理,投注日期时间,投注金额,投注币种,派彩金额,派彩日期时间,会员输赢金额,游戏名称,游戏场馆,有效打码
2065311268437565440,2065309848165262848,2064375069823860736,a1760356615,2026-06-12 01:46:54,2,USDT,0,2026-06-12 01:46:54,-2,Mahjong Ways 2,PG,2
2065311266017452032,2065309851893933568,2064375069823860736,a1760356615,2026-06-12 01:46:54,2,USDT,0,2026-06-12 01:46:55,-2,Mahjong Ways 2,PG,2
2065311266118115328,2065309855870188032,2064375069823860736,a1760356615,2026-06-12 01:46:55,2,USDT,0.9,2026-06-12 01:46:58,-1.1,Mahjong Ways 2,PG,2
2065311517843464192,2065309873586913280,2064375069823860736,a1760356615,2026-06-12 01:47:00,2,USDT,0,2026-06-12 01:47:00,-2,Mahjong Ways 2,PG,2
2065311519504408576,2065309877357572096,2064375069823860736,a1760356615,2026-06-12 01:47:00,2,USDT,0,2026-06-12 01:47:01,-2,Mahjong Ways 2,PG,2
2065311520460709888,2065309881182762496,2064375069823860736,a1760356615,2026-06-12 01:47:01,2,USDT,0,2026-06-12 01:47:02,-2,Mahjong Ways 2,PG,2
2065311520557178880,2065309885012214784,2064375069823860736,a1760356615,2026-06-12 01:47:02,2,USDT,0,2026-06-12 01:47:03,-2,Mahjong Ways 2,PG,2
2065311518225145856,2065309889017739264,2064375069823860736,a1760356615,2026-06-12 01:47:03,2,USDT,0.6,2026-06-12 01:47:05,-1.4,Mahjong Ways 2,PG,2
2065311519886090240,2065309906063353856,2064375069823860736,a1760356615,2026-06-12 01:47:07,2,USDT,0,2026-06-12 01:47:08,-2,Mahjong Ways 2,PG,2
2065311519600877568,2065309909536233472,2064375069823860736,a1760356615,2026-06-12 01:47:08,2,USDT,0,2026-06-12 01:47:08,-2,Mahjong Ways 2,PG,2
2065311519697346560,2065309913130782208,2064375069823860736,a1760356615,2026-06-12 01:47:09,2,USDT,0,2026-06-12 01:47:09,-2,Mahjong Ways 2,PG,2
2065311517939933184,2065309916465256448,2064375069823860736,a1760356615,2026-06-12 01:47:10,2,USDT,0,2026-06-12 01:47:10,-2,Mahjong Ways 2,PG,2
2065311518900428800,2065309920034569216,2064375069823860736,a1760356615,2026-06-12 01:47:11,2,USDT,1.1,2026-06-12 01:47:15,-0.9,Mahjong Ways 2,PG,2
2065311517646331904,2065309945829536768,2064375069823860736,a1760356615,2026-06-12 01:47:17,2,USDT,0,2026-06-12 01:47:17,-2,Mahjong Ways 2,PG,2
2065311520368435200,2065309949885491712,2064375069823860736,a1760356615,2026-06-12 01:47:18,2,USDT,0,2026-06-12 01:47:18,-2,Mahjong Ways 2,PG,2
2065311518611021824,2065309953408684544,2064375069823860736,a1760356615,2026-06-12 01:47:19,2,USDT,0,2026-06-12 01:47:19,-2,Mahjong Ways 2,PG,2
2065311519982559232,2065309957149960705,2064375069823860736,a1760356615,2026-06-12 01:47:19,2,USDT,0,2026-06-12 01:47:20,-2,Mahjong Ways 2,PG,2
2065311518703296512,2065309960643854848,2064375069823860736,a1760356615,2026-06-12 01:47:20,2,USDT,0,2026-06-12 01:47:21,-2,Mahjong Ways 2,PG,2
2065311519286304768,2065309964422967808,2064375069823860736,a1760356615,2026-06-12 01:47:21,2,USDT,0,2026-06-12 01:47:21,-2,Mahjong Ways 2,PG,2
2065311518321614848,2065309967929388032,2064375069823860736,a1760356615,2026-06-12 01:47:22,2,USDT,0,2026-06-12 01:47:22,-2,Mahjong Ways 2,PG,2
2065311518992703488,2065309971347740672,2064375069823860736,a1760356615,2026-06-12 01:47:23,2,USDT,0,2026-06-12 01:47:23,-2,Mahjong Ways 2,PG,2
2065311518036402176,2065310040532746752,2064375069823860736,a1760356615,2026-06-12 01:47:39,2,USDT,0,2026-06-12 01:47:40,-2,Mahjong Ways 2,PG,2
2065311518799765504,2065310044316029440,2064375069823860736,a1760356615,2026-06-12 01:47:40,2,USDT,0,2026-06-12 01:47:40,-2,Mahjong Ways 2,PG,2
2065311520079028224,2065310048111868928,2064375069823860736,a1760356615,2026-06-12 01:47:41,2,USDT,0.6,2026-06-12 01:47:43,-1.4,Mahjong Ways 2,PG,2
2065311519793815552,2065310066017423360,2064375069823860736,a1760356615,2026-06-12 01:47:45,2,USDT,0,2026-06-12 01:47:46,-2,Mahjong Ways 2,PG,2
2065311519089172480,2065310070152926208,2064375069823860736,a1760356615,2026-06-12 01:47:46,2,USDT,0,2026-06-12 01:47:47,-2,Mahjong Ways 2,PG,2
2065311520175497216,2065310073789472257,2064375069823860736,a1760356615,2026-06-12 01:47:47,2,USDT,0,2026-06-12 01:47:48,-2,Mahjong Ways 2,PG,2
2065311517746995200,2065310077484583425,2064375069823860736,a1760356615,2026-06-12 01:47:48,2,USDT,0,2026-06-12 01:47:48,-2,Mahjong Ways 2,PG,2
2065311518418083840,2065310081464997888,2064375069823860736,a1760356615,2026-06-12 01:47:49,2,USDT,0,2026-06-12 01:47:49,-2,Mahjong Ways 2,PG,2
2065311518128676864,2065310085214659584,2064375069823860736,a1760356615,2026-06-12 01:47:50,2,USDT,0,2026-06-12 01:47:50,-2,Mahjong Ways 2,PG,2
2065311519189835776,2065310088725283328,2064375069823860736,a1760356615,2026-06-12 01:47:51,2,USDT,0,2026-06-12 01:47:51,-2,Mahjong Ways 2,PG,2
2065311519382773760,2065310092416283136,2064375069823860736,a1760356615,2026-06-12 01:47:52,2,USDT,0,2026-06-12 01:47:52,-2,Mahjong Ways 2,PG,2
2065311518514552832,2065310095759153153,2064375069823860736,a1760356615,2026-06-12 01:47:53,2,USDT,0,2026-06-12 01:47:53,-2,Mahjong Ways 2,PG,2
2065311520271966208,2065310099215305217,2064375069823860736,a1760356615,2026-06-12 01:47:53,2,USDT,0.6,2026-06-12 01:47:58,-1.4,Mahjong Ways 2,PG,2
2065311769254240256,2065310126633433600,2064375069823860736,a1760356615,2026-06-12 01:48:00,2,USDT,0,2026-06-12 01:48:00,-2,Mahjong Ways 2,PG,2
2065311769350709248,2065310130144077825,2064375069823860736,a1760356615,2026-06-12 01:48:01,2,USDT,0,2026-06-12 01:48:01,-2,Mahjong Ways 2,PG,2
2065311769447178240,2065310133507939840,2064375069823860736,a1760356615,2026-06-12 01:48:02,2,USDT,0.7,2026-06-12 01:48:04,-1.3,Mahjong Ways 2,PG,2
2065311769543647232,2065310151212033024,2064375069823860736,a1760356615,2026-06-12 01:48:06,2,USDT,0,2026-06-12 01:48:06,-2,Mahjong Ways 2,PG,2
2065311769640116224,2065310154919865856,2064375069823860736,a1760356615,2026-06-12 01:48:07,2,USDT,0,2026-06-12 01:48:07,-2,Mahjong Ways 2,PG,2
2065311769732390912,2065310158644334080,2064375069823860736,a1760356615,2026-06-12 01:48:08,2,USDT,142.6,2026-06-12 01:50:08,140.6,Mahjong Ways 2,PG,2
2065312273082425344,2065310730499968512,2064375069823860736,a1760356615,2026-06-12 01:50:24,2,USDT,3.2,2026-06-12 01:50:28,1.2,Mahjong Ways 2,PG,2
2065312273174700032,2065310757276380160,2064375069823860736,a1760356615,2026-06-12 01:50:30,2,USDT,0.2,2026-06-12 01:50:32,-1.8,Mahjong Ways 2,PG,2
2065312273715765248,2065310774112321024,2064375069823860736,a1760356615,2026-06-12 01:50:34,2,USDT,0.2,2026-06-12 01:50:36,-1.8,Mahjong Ways 2,PG,2
2065312273266974720,2065310791283794944,2064375069823860736,a1760356615,2026-06-12 01:50:38,2,USDT,0,2026-06-12 01:50:39,-2,Mahjong Ways 2,PG,2
2065312272713326592,2065310795167823872,2064375069823860736,a1760356615,2026-06-12 01:50:39,2,USDT,0,2026-06-12 01:50:39,-2,Mahjong Ways 2,PG,2
2065312273355055104,2065310798963668992,2064375069823860736,a1760356615,2026-06-12 01:50:40,2,USDT,0,2026-06-12 01:50:40,-2,Mahjong Ways 2,PG,2
2065312273447329792,2065310802407099392,2064375069823860736,a1760356615,2026-06-12 01:50:41,2,USDT,0,2026-06-12 01:50:41,-2,Mahjong Ways 2,PG,2
2065312273539604480,2065310805959754752,2064375069823860736,a1760356615,2026-06-12 01:50:42,2,USDT,0,2026-06-12 01:50:42,-2,Mahjong Ways 2,PG,2
2065312273627684864,2065310810300811264,2064375069823860736,a1760356615,2026-06-12 01:50:43,2,USDT,28.2,2026-06-12 01:50:56,26.2,Mahjong Ways 2,PG,2
2065312272801406976,2065310873060135936,2064375069823860736,a1760356615,2026-06-12 01:50:58,2,USDT,0,2026-06-12 01:50:58,-2,Mahjong Ways 2,PG,2
2065312272893681664,2065310876713479168,2064375069823860736,a1760356615,2026-06-12 01:50:59,2,USDT,0,2026-06-12 01:50:59,-2,Mahjong Ways 2,PG,2
2065312525118152704,2065310880345729537,2064375069823860736,a1760356615,2026-06-12 01:51:00,2,USDT,0,2026-06-12 01:51:00,-2,Mahjong Ways 2,PG,2
2065312525793435648,2065310883990504960,2064375069823860736,a1760356615,2026-06-12 01:51:00,2,USDT,0,2026-06-12 01:51:01,-2,Mahjong Ways 2,PG,2
2065312525214621696,2065310887928926720,2064375069823860736,a1760356615,2026-06-12 01:51:01,2,USDT,0,2026-06-12 01:51:02,-2,Mahjong Ways 2,PG,2
2065312524338012160,2065310891909355520,2064375069823860736,a1760356615,2026-06-12 01:51:02,2,USDT,0,2026-06-12 01:51:03,-2,Mahjong Ways 2,PG,2
2065312525311090688,2065310895596179968,2064375069823860736,a1760356615,2026-06-12 01:51:03,2,USDT,0,2026-06-12 01:51:03,-2,Mahjong Ways 2,PG,2
2065312526082842624,2065310899425566208,2064375069823860736,a1760356615,2026-06-12 01:51:04,2,USDT,0,2026-06-12 01:51:04,-2,Mahjong Ways 2,PG,2
2065312525403365376,2065310902747457536,2064375069823860736,a1760356615,2026-06-12 01:51:05,2,USDT,0.3,2026-06-12 01:51:07,-1.7,Mahjong Ways 2,PG,2
2065312524438675456,2065310919889599489,2064375069823860736,a1760356615,2026-06-12 01:51:09,2,USDT,0,2026-06-12 01:51:09,-2,Mahjong Ways 2,PG,2
2065312524535144448,2065310923324675072,2064375069823860736,a1760356615,2026-06-12 01:51:10,2,USDT,0,2026-06-12 01:51:10,-2,Mahjong Ways 2,PG,2
2065312524631613440,2065310926990601730,2064375069823860736,a1760356615,2026-06-12 01:51:11,2,USDT,0,2026-06-12 01:51:11,-2,Mahjong Ways 2,PG,2
2065312525499834368,2065310930639546369,2064375069823860736,a1760356615,2026-06-12 01:51:12,2,USDT,0,2026-06-12 01:51:12,-2,Mahjong Ways 2,PG,2
2065312524728082432,2065310934070547968,2064375069823860736,a1760356615,2026-06-12 01:51:12,2,USDT,0,2026-06-12 01:51:13,-2,Mahjong Ways 2,PG,2
2065312524824551424,2065310937983800320,2064375069823860736,a1760356615,2026-06-12 01:51:13,2,USDT,0,2026-06-12 01:51:14,-2,Mahjong Ways 2,PG,2
2065312525889904640,2065310941603467776,2064375069823860736,a1760356615,2026-06-12 01:51:14,2,USDT,5.9,2026-06-12 01:51:18,3.9,Mahjong Ways 2,PG,2
2065312525986373632,2065310967788557824,2064375069823860736,a1760356615,2026-06-12 01:51:20,2,USDT,0,2026-06-12 01:51:21,-2,Mahjong Ways 2,PG,2
2065312525596303360,2065310971659895809,2064375069823860736,a1760356615,2026-06-12 01:51:21,2,USDT,0,2026-06-12 01:51:22,-2,Mahjong Ways 2,PG,2
2065312524921020416,2065310975321512449,2064375069823860736,a1760356615,2026-06-12 01:51:22,2,USDT,0,2026-06-12 01:51:22,-2,Mahjong Ways 2,PG,2
2065312525021683712,2065310978911766016,2064375069823860736,a1760356615,2026-06-12 01:51:23,2,USDT,0,2026-06-12 01:51:23,-2,Mahjong Ways 2,PG,2
2065312526175117312,2065310982787301888,2064375069823860736,a1760356615,2026-06-12 01:51:24,2,USDT,3.2,2026-06-12 01:51:42,1.2,Mahjong Ways 2,PG,2
2065312525696966656,2065311065146683905,2064375069823860736,a1760356615,2026-06-12 01:51:44,2,USDT,0,2026-06-12 01:51:44,-2,Mahjong Ways 2,PG,2
2065329637127692288,17809791892822090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:04:05,0.15,USDT,0,2026-06-12 03:05:07,-0.15,TeenPatti,Jili POKER,0.15
2065329888718823424,17812477742190962065062780082909184,2065062780082909184,aq1122,2026-06-12 03:06:16,0.6,USDT,0,2026-06-12 03:06:24,-0.6,Blackjack,Jili POKER,0.6
2065330039717961728,17812477742191032065062780082909184,2065062780082909184,aq1122,2026-06-12 03:06:31,0.6,USDT,0,2026-06-12 03:06:36,-0.6,Blackjack,Jili POKER,0.6
2065330039814430720,17812477742191102065062780082909184,2065062780082909184,aq1122,2026-06-12 03:06:44,0.6,USDT,1.2,2026-06-12 03:06:50,0.6,Blackjack,Jili POKER,0.6
2065330140347703296,17812477742191192065062780082909184,2065062780082909184,aq1122,2026-06-12 03:07:02,0.6,USDT,0,2026-06-12 03:07:09,-0.6,Blackjack,Jili POKER,0.6
2065330291351035904,17812477742191312065062780082909184,2065062780082909184,aq1122,2026-06-12 03:07:19,0.6,USDT,1.2,2026-06-12 03:07:29,0.6,Blackjack,Jili POKER,0.6
2065330291455893504,17812477742191432065062780082909184,2065062780082909184,aq1122,2026-06-12 03:07:39,0.6,USDT,0,2026-06-12 03:07:44,-0.6,Blackjack,Jili POKER,0.6
2065330392014331904,17812477742191632065062780082909184,2065062780082909184,aq1122,2026-06-12 03:08:11,0.6,USDT,0,2026-06-12 03:08:16,-0.6,Blackjack,Jili POKER,0.6
2065330543109939200,17812477742191712065062780082909184,2065062780082909184,aq1122,2026-06-12 03:08:28,0.6,USDT,0.6,2026-06-12 03:08:37,0,Blackjack,Jili POKER,0.6
2065330643555131392,17812477742191862065062780082909184,2065062780082909184,aq1122,2026-06-12 03:08:57,1,USDT,0,2026-06-12 03:09:05,-1,Blackjack,Jili POKER,1
2065330643655794688,17812477742192032065062780082909184,2065062780082909184,aq1122,2026-06-12 03:09:16,2,USDT,0,2026-06-12 03:09:25,-2,Blackjack,Jili POKER,2
2065330794759790592,17812477742192202065062780082909184,2065062780082909184,aq1122,2026-06-12 03:09:37,3,USDT,6,2026-06-12 03:09:45,3,Blackjack,Jili POKER,3
2065330895326617600,17812477742192392065062780082909184,2065062780082909184,aq1122,2026-06-12 03:09:54,3,USDT,0,2026-06-12 03:10:04,-3,Blackjack,Jili POKER,3
2065330895427280896,17812477742192552065062780082909184,2065062780082909184,aq1122,2026-06-12 03:10:10,3,USDT,6,2026-06-12 03:10:14,3,Blackjack,Jili POKER,3
2065331046451585024,17812477742192672065062780082909184,2065062780082909184,aq1122,2026-06-12 03:10:24,3,USDT,6,2026-06-12 03:10:29,3,Blackjack,Jili POKER,3
2065331046569025536,17812477742192852065062780082909184,2065062780082909184,aq1122,2026-06-12 03:10:39,1,USDT,0,2026-06-12 03:10:47,-1,Blackjack,Jili POKER,1
2065331146976468992,17812477742193012065062780082909184,2065062780082909184,aq1122,2026-06-12 03:10:54,2,USDT,2,2026-06-12 03:11:00,0,Blackjack,Jili POKER,2
2065331147072937984,17812477742193132065062780082909184,2065062780082909184,aq1122,2026-06-12 03:11:08,3,USDT,6,2026-06-12 03:11:18,3,Blackjack,Jili POKER,3
2065331298063687680,17812477742193342065062780082909184,2065062780082909184,aq1122,2026-06-12 03:11:30,1,USDT,0,2026-06-12 03:11:39,-1,Blackjack,Jili POKER,1
2065331298160156672,17812477742193562065062780082909184,2065062780082909184,aq1122,2026-06-12 03:11:48,2,USDT,0,2026-06-12 03:11:55,-2,Blackjack,Jili POKER,2
2065331398613737472,17812477742193752065062780082909184,2065062780082909184,aq1122,2026-06-12 03:12:02,3,USDT,0,2026-06-12 03:12:08,-3,Blackjack,Jili POKER,3
2065331398714400768,17812477742193842065062780082909184,2065062780082909184,aq1122,2026-06-12 03:12:13,3,USDT,6,2026-06-12 03:12:21,3,Blackjack,Jili POKER,3
2065331549747093504,17812477742194022065062780082909184,2065062780082909184,aq1122,2026-06-12 03:12:31,3,USDT,0,2026-06-12 03:12:36,-3,Blackjack,Jili POKER,3
2065331549843562496,17812477742194162065062780082909184,2065062780082909184,aq1122,2026-06-12 03:12:44,3,USDT,0,2026-06-12 03:12:48,-3,Blackjack,Jili POKER,3
2065331650221645824,17812477742194272065062780082909184,2065062780082909184,aq1122,2026-06-12 03:12:55,2,USDT,0,2026-06-12 03:13:09,-2,Blackjack,Jili POKER,2
2065331650318114816,17812477742194502065062780082909184,2065062780082909184,aq1122,2026-06-12 03:13:18,3,USDT,0,2026-06-12 03:13:27,-3,Blackjack,Jili POKER,3
2065331801241755648,17812477742194642065062780082909184,2065062780082909184,aq1122,2026-06-12 03:13:35,3,USDT,0,2026-06-12 03:13:46,-3,Blackjack,Jili POKER,3
2065331901900857344,17812477742194822065062780082909184,2065062780082909184,aq1122,2026-06-12 03:13:54,3,USDT,6,2026-06-12 03:14:00,3,Blackjack,Jili POKER,3
2065331901997326336,17812477742194942065062780082909184,2065062780082909184,aq1122,2026-06-12 03:14:09,3,USDT,0,2026-06-12 03:14:15,-3,Blackjack,Jili POKER,3
2065331902093795328,17812477742195062065062780082909184,2065062780082909184,aq1122,2026-06-12 03:14:21,3,USDT,0,2026-06-12 03:14:27,-3,Blackjack,Jili POKER,3
2065332053009047552,17812477742195202065062780082909184,2065062780082909184,aq1122,2026-06-12 03:14:37,3,USDT,6,2026-06-12 03:14:47,3,Blackjack,Jili POKER,3
2065332153609428992,17812477742195362065062780082909184,2065062780082909184,aq1122,2026-06-12 03:14:55,3,USDT,0,2026-06-12 03:15:00,-3,Blackjack,Jili POKER,3
2065332153710092288,17812477742195542065062780082909184,2065062780082909184,aq1122,2026-06-12 03:15:08,3,USDT,0,2026-06-12 03:15:21,-3,Blackjack,Jili POKER,3
2065332405242503168,17809791947336090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:15:49,0.1,USDT,0,2026-06-12 03:16:03,-0.1,TeenPatti,Jili POKER,0.1
2065332405338972160,17809791948457090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:16:04,0.1,USDT,0,2026-06-12 03:16:14,-0.1,TeenPatti,Jili POKER,0.1
2065332405435441152,17809791949306090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:16:15,0.1,USDT,0,2026-06-12 03:16:27,-0.1,TeenPatti,Jili POKER,0.1
2065332556371664896,17809791950301090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:16:28,0.1,USDT,0,2026-06-12 03:16:36,-0.1,TeenPatti,Jili POKER,0.1
2065332656821051392,17809791950972090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:16:36,0.9,USDT,2.135,2026-06-12 03:17:17,1.235,TeenPatti,Jili POKER,0.9
2065332908558983168,17809791954478090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:17:23,1.7,USDT,4.36,2026-06-12 03:18:11,2.66,TeenPatti,Jili POKER,1.7
2065333311329607680,17809791958644090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:18:18,0.9,USDT,2.42,2026-06-12 03:19:30,1.52,TeenPatti,Jili POKER,0.9
2065333411967737856,17809791965064090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:19:40,0.5,USDT,0,2026-06-12 03:20:16,-0.5,TeenPatti,Jili POKER,0.5
2065333562933321728,17809791968259090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:20:21,0.3,USDT,0,2026-06-12 03:20:49,-0.3,TeenPatti,Jili POKER,0.3
2065333663445622784,17809791970524090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:20:50,0.2,USDT,0,2026-06-12 03:21:14,-0.2,TeenPatti,Jili POKER,0.2
2065333663533703168,17809791972462090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:21:15,0.1,USDT,0,2026-06-12 03:21:26,-0.1,TeenPatti,Jili POKER,0.1
2065333814608338944,17809791973411090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:21:26,0.2,USDT,0,2026-06-12 03:21:55,-0.2,TeenPatti,Jili POKER,0.2
2065333915191943168,17809791975708090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:21:56,0.1,USDT,0,2026-06-12 03:22:03,-0.1,TeenPatti,Jili POKER,0.1
2065333915288412160,17809791976240090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:22:03,0.1,USDT,0,2026-06-12 03:22:11,-0.1,TeenPatti,Jili POKER,0.1
2065333915380686848,17809791976865090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:22:11,0.1,USDT,0,2026-06-12 03:22:22,-0.1,TeenPatti,Jili POKER,0.1
2065334166967623680,17809791977663090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:22:22,0.5,USDT,0,2026-06-12 03:23:20,-0.5,TeenPatti,Jili POKER,0.5
2065334318046453760,17809791982437090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:23:24,0.1,USDT,0,2026-06-12 03:23:37,-0.1,TeenPatti,Jili POKER,0.1
2065334318147117056,17809791983559090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:23:38,0.1,USDT,0,2026-06-12 03:23:45,-0.1,TeenPatti,Jili POKER,0.1
2065334317945790464,17809791984167090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:23:46,0.1,USDT,0,2026-06-12 03:23:58,-0.1,TeenPatti,Jili POKER,0.1
2065334418508423168,17809791985086090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:23:58,0.1,USDT,0,2026-06-12 03:24:07,-0.1,TeenPatti,Jili POKER,0.1
2065334418600697856,17809791985724090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:24:07,0.1,USDT,0,2026-06-12 03:24:16,-0.1,TeenPatti,Jili POKER,0.1
2065334670145691648,17809791986430090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:24:16,2.1,USDT,0,2026-06-12 03:25:14,-2.1,TeenPatti,Jili POKER,2.1
2065334821228716032,17809791990776090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:25:14,0.1,USDT,0,2026-06-12 03:25:29,-0.1,TeenPatti,Jili POKER,0.1
2065334921816514560,17809791991883090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:25:30,0.9,USDT,0,2026-06-12 03:26:11,-0.9,TeenPatti,Jili POKER,0.9
2065335072828235776,17809791995220090722065062780082909184,2065062780082909184,aq1122,2026-06-12 03:26:11,0.3,USDT,0,2026-06-12 03:26:48,-0.3,TeenPatti,Jili POKER,0.3
