累计代理总数,当日新增代理数,当日活跃代理数,代理佣金总额,代理贡献毛利占比,当日充值总额,当日充值笔数,当日充值人数,平均单笔充值额,当日提现总额,当日提现笔数,当日提现人数,充提差额（净流入）,充提比率,投注总额,有效打码总额,派彩总额,平台毛利润（GGR）,彩金总费用,返水总费用,平台净利润（NGR）,毛利率,净利率
9,7,3,2499.7604,100%,8150,11,7,740.9090909090909090909090909,210,2,2,7940,38.80952380952380952380952381,39880.36,39811.26,34115.1095,5765.2505,81.5,274.42904,2909.56106,14.46%,7.3%
