流水号,会员ID,帐变类型,帐变币种,帐变金额,帐变前余额,帐变后余额,关联单号,帐变时间,操作人员,备注
2068545063436140544,2065376588613611520,遊戲返水,USDT,0.016,293.7092,293.7252,2068545063219793920,2026-06-21 00:02:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545063612301312,2065376588613611520,遊戲返水,USDT,0.016,293.7252,293.7412,2068545063387566080,2026-06-21 00:02:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545309792780288,2065376588613611520,遊戲返水,USDT,0.008,293.7412,293.7492,2068545309412855808,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545309880860672,2065376588613611520,遊戲返水,USDT,0.008,293.7492,293.7572,2068545309589016576,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545309985718272,2065376588613611520,遊戲返水,USDT,0.008,293.7572,293.7652,2068545309756788736,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545310149296128,2065376588613611520,遊戲返水,USDT,0.008,293.7652,293.7732,2068545309928755200,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545310317068288,2065376588613611520,遊戲返水,USDT,0.008,293.7732,293.7812,2068545310096527360,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545310489034752,2065376588613611520,遊戲返水,USDT,0.008,293.7812,293.7892,2068545310264299520,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545310652612608,2065376588613611520,遊戲返水,USDT,0.008,293.7892,293.7972,2068545310432071680,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545310824579072,2065376588613611520,遊戲返水,USDT,0.008,293.7972,293.8052,2068545310599843840,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545310992351232,2065376588613611520,遊戲返水,USDT,0.008,293.8052,293.8132,2068545310771810304,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545311151734784,2065376588613611520,遊戲返水,USDT,0.016,293.8132,293.8292,2068545310931193856,2026-06-21 00:03:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545565569826816,2065376588613611520,遊戲返水,USDT,0.008,293.8292,293.8372,2068545565194096640,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545565662101504,2065376588613611520,遊戲返水,USDT,0.008,293.8372,293.8452,2068545565370257408,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545565754376192,2065376588613611520,遊戲返水,USDT,0.008,293.8452,293.8532,2068545565533835264,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545565938925568,2065376588613611520,遊戲返水,USDT,0.008,293.8532,293.8612,2068545565709996032,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545566098309120,2065376588613611520,遊戲返水,USDT,0.008,293.8612,293.8692,2068545565877768192,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545566253498368,2065376588613611520,遊戲返水,USDT,0.008,293.8692,293.8772,2068545566037151744,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545566412881920,2065376588613611520,遊戲返水,USDT,0.008,293.8772,293.8852,2068545566196535296,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545566576459776,2065376588613611520,遊戲返水,USDT,0.008,293.8852,293.8932,2068545566360113152,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545566744231936,2065376588613611520,遊戲返水,USDT,0.008,293.8932,293.9012,2068545566519496704,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545566907809792,2065376588613611520,遊戲返水,USDT,0.008,293.9012,293.9092,2068545566683074560,2026-06-21 00:04:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545766638452736,2065183159992512512,資金凍結,USDT,-200,1300.23425,1100.23425,2068545766470987776,2026-06-21 00:05:17,,change_type=會員遊戲；biz_type=0000；方向=支出；狀態=入賬成功
2068545780821508096,2065183159992512512,資金解凍,USDT,200,1100.23425,1300.23425,2068545766470987776,2026-06-21 00:05:20,,change_type=會員遊戲；biz_type=0001；方向=收入；狀態=入賬成功
2068545780829896704,2065183159992512512,投注-扣款,USDT,-200,1300.23425,1100.23425,2068545766470987776,2026-06-21 00:05:20,,change_type=會員遊戲；biz_type=0301；方向=支出；狀態=入賬成功
2068545813029568512,2065376588613611520,遊戲返水,USDT,0.008,293.9092,293.9172,2068545812733530112,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545813188952064,2065376588613611520,遊戲返水,USDT,0.008,293.9172,293.9252,2068545812905496576,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545813302198272,2065376588613611520,遊戲返水,USDT,0.008,293.9252,293.9332,2068545813073268736,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545813465776128,2065376588613611520,遊戲返水,USDT,0.008,293.9332,293.9412,2068545813245235200,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545813625159680,2065376588613611520,遊戲返水,USDT,0.008,293.9412,293.9492,2068545813404618752,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545813792931840,2065376588613611520,遊戲返水,USDT,0.016,293.9492,293.9652,2068545813572390912,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545813952315392,2065376588613611520,遊戲返水,USDT,0.008,293.9652,293.9732,2068545813735968768,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545814120087552,2065376588613611520,遊戲返水,USDT,0.008,293.9732,293.9812,2068545813899546624,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545814279471104,2065376588613611520,遊戲返水,USDT,0.008,293.9812,293.9892,2068545814063124480,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068545814447243264,2065376588613611520,遊戲返水,USDT,0.008,293.9892,293.9972,2068545814226702336,2026-06-21 00:05:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546068978581504,2065376588613611520,遊戲返水,USDT,0.008,293.9972,294.0052,2068546068590268416,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546069062467584,2065376588613611520,遊戲返水,USDT,0.016,294.0052,294.0212,2068546068770623488,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546069171519488,2065376588613611520,遊戲返水,USDT,0.008,294.0212,294.0292,2068546068942589952,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546069335097344,2065376588613611520,遊戲返水,USDT,0.008,294.0292,294.0372,2068546069114556416,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546069507063808,2065376588613611520,遊戲返水,USDT,0.008,294.0372,294.0452,2068546069278134272,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546069670641664,2065376588613611520,遊戲返水,USDT,0.008,294.0452,294.0532,2068546069450100736,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546069842608128,2065376588613611520,遊戲返水,USDT,0.008,294.0532,294.0612,2068546069617872896,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546070010380288,2065376588613611520,遊戲返水,USDT,0.008,294.0612,294.0692,2068546069785645056,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546070178152448,2065376588613611520,遊戲返水,USDT,0.008,294.0692,294.0772,2068546069953417216,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546070341730304,2065376588613611520,遊戲返水,USDT,0.008,294.0772,294.0852,2068546070121189376,2026-06-21 00:06:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546125578600448,2065183159992512512,資金凍結,USDT,-100,1100.23425,1000.23425,2068546125495021568,2026-06-21 00:06:42,,change_type=會員遊戲；biz_type=0000；方向=支出；狀態=入賬成功
2068546179712401408,2065183159992512512,資金解凍,USDT,100,1000.23425,1100.23425,2068546125495021568,2026-06-21 00:06:55,,change_type=會員遊戲；biz_type=0001；方向=收入；狀態=入賬成功
2068546179720790016,2065183159992512512,投注-扣款,USDT,-100,1100.23425,1000.23425,2068546125495021568,2026-06-21 00:06:55,,change_type=會員遊戲；biz_type=0301；方向=支出；狀態=入賬成功
2068546316417351680,2065376588613611520,遊戲返水,USDT,0.008,294.0852,294.0932,2068546316045815808,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546316505432064,2065376588613611520,遊戲返水,USDT,0.008,294.0932,294.1012,2068546316217782272,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546316606095360,2065376588613611520,遊戲返水,USDT,0.008,294.1012,294.1092,2068546316385554432,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546316773867520,2065376588613611520,遊戲返水,USDT,0.008,294.1092,294.1172,2068546316553326592,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546316933251072,2065376588613611520,遊戲返水,USDT,0.008,294.1172,294.1252,2068546316721098752,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546317105217536,2065376588613611520,遊戲返水,USDT,0.008,294.1252,294.1332,2068546316888870912,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546317268795392,2065376588613611520,遊戲返水,USDT,0.008,294.1332,294.1412,2068546317052448768,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546317432373248,2065376588613611520,遊戲返水,USDT,0.008,294.1412,294.1492,2068546317211832320,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546317604339712,2065376588613611520,遊戲返水,USDT,0.008,294.1492,294.1572,2068546317379604480,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546317763723264,2065376588613611520,遊戲返水,USDT,0.008,294.1572,294.1652,2068546317543182336,2026-06-21 00:07:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546572198592512,2065376588613611520,遊戲返水,USDT,0.008,294.1652,294.1732,2068546571831250944,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546572295061504,2065376588613611520,遊戲返水,USDT,0.008,294.1732,294.1812,2068546572003217408,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546572395724800,2065376588613611520,遊戲返水,USDT,0.008,294.1812,294.1892,2068546572175183872,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546572567691264,2065376588613611520,遊戲返水,USDT,0.008,294.1892,294.1972,2068546572342956032,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546572722880512,2065376588613611520,遊戲返水,USDT,0.008,294.1972,294.2052,2068546572506533888,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546572899041280,2065376588613611520,遊戲返水,USDT,0.008,294.2052,294.2132,2068546572678500352,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546573071007744,2065376588613611520,遊戲返水,USDT,0.008,294.2132,294.2212,2068546572842078208,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546573222002688,2065376588613611520,遊戲返水,USDT,0.008,294.2212,294.2292,2068546573001461760,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546573381386240,2065376588613611520,遊戲返水,USDT,0.008,294.2292,294.2372,2068546573160845312,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546573540769792,2065376588613611520,遊戲返水,USDT,0.008,294.2372,294.2452,2068546573324423168,2026-06-21 00:08:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546819733831680,2065376588613611520,遊戲返水,USDT,0.008,294.2452,294.2532,2068546819358101504,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546819826106368,2065376588613611520,遊戲返水,USDT,0.008,294.2532,294.2612,2068546819530067968,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546819930963968,2065376588613611520,遊戲返水,USDT,0.008,294.2612,294.2692,2068546819702034432,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546820098736128,2065376588613611520,遊戲返水,USDT,0.008,294.2692,294.2772,2068546819874000896,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546820253925376,2065376588613611520,遊戲返水,USDT,0.008,294.2772,294.2852,2068546820037578752,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546820421697536,2065376588613611520,遊戲返水,USDT,0.008,294.2852,294.2932,2068546820205350912,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546820589469696,2065376588613611520,遊戲返水,USDT,0.008,294.2932,294.3012,2068546820368928768,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546820753047552,2065376588613611520,遊戲返水,USDT,0.008,294.3012,294.3092,2068546820532506624,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546820912431104,2065376588613611520,遊戲返水,USDT,0.008,294.3092,294.3172,2068546820700278784,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068546821084397568,2065376588613611520,遊戲返水,USDT,0.008,294.3172,294.3252,2068546820863856640,2026-06-21 00:09:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547075519266816,2065376588613611520,遊戲返水,USDT,0.008,294.3252,294.3332,2068547075147730944,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547075611541504,2065376588613611520,遊戲返水,USDT,0.008,294.3332,294.3412,2068547075319697408,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547075724787712,2065376588613611520,遊戲返水,USDT,0.008,294.3412,294.3492,2068547075491663872,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547075892559872,2065376588613611520,遊戲返水,USDT,0.008,294.3492,294.3572,2068547075672018944,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547076060332032,2065376588613611520,遊戲返水,USDT,0.008,294.3572,294.3652,2068547075839791104,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547076228104192,2065376588613611520,遊戲返水,USDT,0.008,294.3652,294.3732,2068547076003368960,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547076391682048,2065376588613611520,遊戲返水,USDT,0.008,294.3732,294.3812,2068547076171141120,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547076559454208,2065376588613611520,遊戲返水,USDT,0.008,294.3812,294.3892,2068547076334718976,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547076727226368,2065376588613611520,遊戲返水,USDT,0.016,294.3892,294.4052,2068547076502491136,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547076890804224,2065376588613611520,遊戲返水,USDT,0.008,294.4052,294.4132,2068547076670263296,2026-06-21 00:10:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323058700288,2065376588613611520,遊戲返水,USDT,0.008,294.4132,294.4212,2068547322670387200,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323138392064,2065376588613611520,遊戲返水,USDT,0.008,294.4212,294.4292,2068547322850742272,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323255832576,2065376588613611520,遊戲返水,USDT,0.008,294.4292,294.4372,2068547323026903040,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323419410432,2065376588613611520,遊戲返水,USDT,0.008,294.4372,294.4452,2068547323194675200,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323582988288,2065376588613611520,遊戲返水,USDT,0.008,294.4452,294.4532,2068547323362447360,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323759149056,2065376588613611520,遊戲返水,USDT,0.008,294.4532,294.4612,2068547323538608128,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547323931115520,2065376588613611520,遊戲返水,USDT,0.008,294.4612,294.4692,2068547323710574592,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547324098887680,2065376588613611520,遊戲返水,USDT,0.008,294.4692,294.4772,2068547323878346752,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547324270854144,2065376588613611520,遊戲返水,USDT,0.008,294.4772,294.4852,2068547324046118912,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547324434432000,2065376588613611520,遊戲返水,USDT,0.008,294.4852,294.4932,2068547324213891072,2026-06-21 00:11:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547578898661376,2065376588613611520,遊戲返水,USDT,0.008,294.4932,294.5012,2068547578510348288,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547578965770240,2065376588613611520,遊戲返水,USDT,0.008,294.5012,294.5092,2068547578682314752,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547579079016448,2065376588613611520,遊戲返水,USDT,0.008,294.5092,294.5172,2068547578854281216,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547579242594304,2065376588613611520,遊戲返水,USDT,0.008,294.5172,294.5252,2068547579017859072,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547579406172160,2065376588613611520,遊戲返水,USDT,0.008,294.5252,294.5332,2068547579181436928,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547579569750016,2065376588613611520,遊戲返水,USDT,0.008,294.5332,294.5412,2068547579349209088,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547579737522176,2065376588613611520,遊戲返水,USDT,0.008,294.5412,294.5492,2068547579516981248,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547579909488640,2065376588613611520,遊戲返水,USDT,0.008,294.5492,294.5572,2068547579680559104,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547580077260800,2065376588613611520,遊戲返水,USDT,0.008,294.5572,294.5652,2068547579852525568,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547580236644352,2065376588613611520,遊戲返水,USDT,0.008,294.5652,294.5732,2068547580020297728,2026-06-21 00:12:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547826358403072,2065376588613611520,遊戲返水,USDT,0.008,294.5732,294.5812,2068547825978478592,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547826442289152,2065376588613611520,遊戲返水,USDT,0.008,294.5812,294.5892,2068547826154639360,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547826555535360,2065376588613611520,遊戲返水,USDT,0.008,294.5892,294.5972,2068547826330800128,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547826727501824,2065376588613611520,遊戲返水,USDT,0.016,294.5972,294.6132,2068547826502766592,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547826903662592,2065376588613611520,遊戲返水,USDT,0.008,294.6132,294.6212,2068547826674733056,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547827067240448,2065376588613611520,遊戲返水,USDT,0.008,294.6212,294.6292,2068547826846699520,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547827235012608,2065376588613611520,遊戲返水,USDT,0.008,294.6292,294.6372,2068547827010277376,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547827398590464,2065376588613611520,遊戲返水,USDT,0.008,294.6372,294.6452,2068547827182243840,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547827566362624,2065376588613611520,遊戲返水,USDT,0.008,294.6452,294.6532,2068547827345821696,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068547827725746176,2065376588613611520,遊戲返水,USDT,0.008,294.6532,294.6612,2068547827509399552,2026-06-21 00:13:28,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
2068548082215141376,2065376588613611520,遊戲返水,USDT,0.008,294.6612,294.6692,2068548081843605504,2026-06-21 00:14:29,,change_type=返水；biz_type=0500；方向=收入；狀態=入賬成功
