本平台单号,三方单号,会员ID,上层代理,投注日期时间,投注金额,投注币种,派彩金额,派彩日期时间,会员输赢金额,游戏名称,游戏场馆,有效打码
2065021608731533312,22857229800001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:26,1,USDT,0,2026-06-11 06:41:26,-1,Zeus,Jili SLOTS,1
2065021608823808000,22857229960000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:27,1,USDT,0,2026-06-11 06:41:27,-1,Zeus,Jili SLOTS,1
2065021608161107968,22857230100000002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:28,1,USDT,0,2026-06-11 06:41:28,-1,Zeus,Jili SLOTS,1
2065021609603948544,22857230120002202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:28,1,USDT,0,2026-06-11 06:41:28,-1,Zeus,Jili SLOTS,1
2065021761416781824,22857230280001702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:29,1,USDT,0,2026-06-11 06:41:29,-1,Zeus,Jili SLOTS,1
2065021760254959616,22857230420000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:30,1,USDT,0,2026-06-11 06:41:30,-1,Zeus,Jili SLOTS,1
2065021760540172288,22857230600000302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:31,1,USDT,0,2026-06-11 06:41:31,-1,Zeus,Jili SLOTS,1
2065021758828896256,22857230740001602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:32,1,USDT,0,2026-06-11 06:41:32,-1,Zeus,Jili SLOTS,1
2065021759982329856,22857230760000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:32,1,USDT,0,2026-06-11 06:41:32,-1,Zeus,Jili SLOTS,1
2065021760653418496,22857230900001602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:33,1,USDT,0,2026-06-11 06:41:33,-1,Zeus,Jili SLOTS,1
2065021758455603200,22857231080001602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:34,1,USDT,3.2,2026-06-11 06:41:34,2.2,Zeus,Jili SLOTS,1
2065021760951214080,22857231240001202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:35,1,USDT,0.8,2026-06-11 06:41:35,-0.2,Zeus,Jili SLOTS,1
2065021758921170944,22857231380002102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:36,1,USDT,0,2026-06-11 06:41:36,-1,Zeus,Jili SLOTS,1
2065021759013445632,22857231540001402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:37,1,USDT,0,2026-06-11 06:41:37,-1,Zeus,Jili SLOTS,1
2065021759793586176,22857231700001202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:38,1,USDT,0,2026-06-11 06:41:38,-1,Zeus,Jili SLOTS,1
2065021760758276096,22857231860000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:39,1,USDT,0.2,2026-06-11 06:41:39,-0.8,Zeus,Jili SLOTS,1
2065021758547877888,22857232040002202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:40,1,USDT,0,2026-06-11 06:41:40,-1,Zeus,Jili SLOTS,1
2065021758644346880,22857232180001402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:41,1,USDT,0,2026-06-11 06:41:41,-1,Zeus,Jili SLOTS,1
2065021760074604544,22857232360001502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:42,1,USDT,0,2026-06-11 06:41:42,-1,Zeus,Jili SLOTS,1
2065021758732427264,22857232500001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:43,1,USDT,0.1,2026-06-11 06:41:43,-0.9,Zeus,Jili SLOTS,1
2065021759105720320,22857232680001202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:44,1,USDT,0,2026-06-11 06:41:44,-1,Zeus,Jili SLOTS,1
2065021759885860864,22857232820000902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:45,1,USDT,0,2026-06-11 06:41:45,-1,Zeus,Jili SLOTS,1
2065021761043488768,22857232980001102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:46,1,USDT,0,2026-06-11 06:41:46,-1,Zeus,Jili SLOTS,1
2065021761139957760,22857233000000002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:46,1,USDT,0,2026-06-11 06:41:46,-1,Zeus,Jili SLOTS,1
2065021759395127296,22857233140001802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:47,1,USDT,0,2026-06-11 06:41:47,-1,Zeus,Jili SLOTS,1
2065021760854745088,22857233320001202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:48,1,USDT,0,2026-06-11 06:41:48,-1,Zeus,Jili SLOTS,1
2065021760351428608,22857233480000502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:49,1,USDT,0,2026-06-11 06:41:49,-1,Zeus,Jili SLOTS,1
2065021759512567808,22857233640000002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:50,1,USDT,0,2026-06-11 06:41:50,-1,Zeus,Jili SLOTS,1
2065021759604842496,22857233800000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:51,1,USDT,0,2026-06-11 06:41:51,-1,Zeus,Jili SLOTS,1
2065021761228038144,22857233780001302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:51,1,USDT,0,2026-06-11 06:41:51,-1,Zeus,Jili SLOTS,1
2065021760443703296,22857233940001502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:52,1,USDT,0.4,2026-06-11 06:41:52,-0.6,Zeus,Jili SLOTS,1
2065021761324507136,22857234260000302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:54,1,USDT,0.3,2026-06-11 06:41:54,-0.7,Zeus,Jili SLOTS,1
2065021760166879232,22857234600001402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:56,1,USDT,0,2026-06-11 06:41:56,-1,Zeus,Jili SLOTS,1
2065021759202189312,22857234760001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:57,1,USDT,0,2026-06-11 06:41:57,-1,Zeus,Jili SLOTS,1
2065021759701311488,22857234900000302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:58,1,USDT,0,2026-06-11 06:41:58,-1,Zeus,Jili SLOTS,1
2065021858972098560,22857234900002302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:58,1,USDT,0,2026-06-11 06:41:58,-1,Zeus,Jili SLOTS,1
2065021860637237248,22857235080001202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:41:59,1,USDT,0,2026-06-11 06:41:59,-1,Zeus,Jili SLOTS,1
2065021860100366336,22857235220001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:00,1,USDT,2.7,2026-06-11 06:42:00,1.7,Zeus,Jili SLOTS,1
2065021860725317632,22857235380002002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:01,1,USDT,0,2026-06-11 06:42:01,-1,Zeus,Jili SLOTS,1
2065021861304131584,22857235560002402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:02,1,USDT,2.2,2026-06-11 06:42:02,1.2,Zeus,Jili SLOTS,1
2065021859068567552,22857235880002202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:04,1,USDT,0,2026-06-11 06:42:04,-1,Zeus,Jili SLOTS,1
2065021860817592320,22857235880000002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:04,1,USDT,0,2026-06-11 06:42:04,-1,Zeus,Jili SLOTS,1
2065021860192641024,22857236020002602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:05,1,USDT,0,2026-06-11 06:42:05,-1,Zeus,Jili SLOTS,1
2065021861669036032,22857236200001502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:06,1,USDT,1.2,2026-06-11 06:42:06,0.2,Zeus,Jili SLOTS,1
2065021861396406272,22857236340002002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:07,1,USDT,0,2026-06-11 06:42:07,-1,Zeus,Jili SLOTS,1
2065021861761310720,22857236500001802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:08,1,USDT,0.6,2026-06-11 06:42:08,-0.4,Zeus,Jili SLOTS,1
2065021859630604288,22857236820000202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:10,1,USDT,0,2026-06-11 06:42:10,-1,Zeus,Jili SLOTS,1
2065021860289110016,22857236840002902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:10,1,USDT,7,2026-06-11 06:42:10,6,Zeus,Jili SLOTS,1
2065021860909867008,22857237320000902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:13,1,USDT,0,2026-06-11 06:42:13,-1,Zeus,Jili SLOTS,1
2065021861488680960,22857237460000502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:14,1,USDT,0,2026-06-11 06:42:14,-1,Zeus,Jili SLOTS,1
2065021859722878976,22857237640002802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:15,1,USDT,0.2,2026-06-11 06:42:15,-0.8,Zeus,Jili SLOTS,1
2065021861002141696,22857237640000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:15,1,USDT,0,2026-06-11 06:42:15,-1,Zeus,Jili SLOTS,1
2065021860377190400,22857237940002402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:17,1,USDT,0,2026-06-11 06:42:17,-1,Zeus,Jili SLOTS,1
2065021861098610688,22857237960000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:17,1,USDT,0,2026-06-11 06:42:17,-1,Zeus,Jili SLOTS,1
2065021859160842240,22857238120001102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:18,1,USDT,0,2026-06-11 06:42:18,-1,Zeus,Jili SLOTS,1
2065021859915816960,22857238280001102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:19,1,USDT,0,2026-06-11 06:42:19,-1,Zeus,Jili SLOTS,1
2065021859819347968,22857238420001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:20,1,USDT,0,2026-06-11 06:42:20,-1,Zeus,Jili SLOTS,1
2065021859349585920,22857238580000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:21,1,USDT,0,2026-06-11 06:42:21,-1,Zeus,Jili SLOTS,1
2065021860008091648,22857238740001902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:22,1,USDT,0.1,2026-06-11 06:42:22,-0.9,Zeus,Jili SLOTS,1
2065021861576761344,22857238760000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:22,1,USDT,0,2026-06-11 06:42:22,-1,Zeus,Jili SLOTS,1
2065021860507213824,22857239060002302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:24,1,USDT,0,2026-06-11 06:42:24,-1,Zeus,Jili SLOTS,1
2065021861849391104,22857239060000202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:24,1,USDT,0,2026-06-11 06:42:24,-1,Zeus,Jili SLOTS,1
2065021859253116928,22857239220001602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:25,1,USDT,0,2026-06-11 06:42:25,-1,Zeus,Jili SLOTS,1
2065021859441860608,22857239380000502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:26,1,USDT,0,2026-06-11 06:42:26,-1,Zeus,Jili SLOTS,1
2065021859534135296,22857239540001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:27,1,USDT,0,2026-06-11 06:42:27,-1,Zeus,Jili SLOTS,1
2065021861216051200,22857239720000302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:28,1,USDT,0,2026-06-11 06:42:28,-1,Zeus,Jili SLOTS,1
2065022010067705856,22857239720002002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:28,1,USDT,0,2026-06-11 06:42:28,-1,Zeus,Jili SLOTS,1
2065022010164174848,22857239880000902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:29,1,USDT,0,2026-06-11 06:42:29,-1,Zeus,Jili SLOTS,1
2065022010256449536,22857240020001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:30,1,USDT,0,2026-06-11 06:42:30,-1,Zeus,Jili SLOTS,1
2065022010348724224,22857240180000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:31,1,USDT,1.3,2026-06-11 06:42:31,0.3,Zeus,Jili SLOTS,1
2065022010436804608,22857240500000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:33,1,USDT,0,2026-06-11 06:42:33,-1,Zeus,Jili SLOTS,1
2065022010529079296,22857240520002102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:42:33,1,USDT,1.3,2026-06-11 06:42:33,0.3,Zeus,Jili SLOTS,1
2065022111012020224,22857246260002102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:09,1,USDT,0.6,2026-06-11 06:43:09,-0.4,Zeus,Jili SLOTS,1
2065022111104294912,22857246600001902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:11,1,USDT,0,2026-06-11 06:43:11,-1,Zeus,Jili SLOTS,1
2065022111561474048,22857246760001102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:12,1,USDT,0,2026-06-11 06:43:12,-1,Zeus,Jili SLOTS,1
2065022111196569600,22857246900001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:13,1,USDT,0,2026-06-11 06:43:13,-1,Zeus,Jili SLOTS,1
2065022111288844288,22857247060000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:14,1,USDT,2.9,2026-06-11 06:43:14,1.9,Zeus,Jili SLOTS,1
2065022111653748736,22857247240000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:15,1,USDT,0,2026-06-11 06:43:15,-1,Zeus,Jili SLOTS,1
2065022111381118976,22857247380000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:16,1,USDT,5.4,2026-06-11 06:43:16,4.4,Zeus,Jili SLOTS,1
2065022111750217728,22857247540001502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:17,1,USDT,0,2026-06-11 06:43:17,-1,Zeus,Jili SLOTS,1
2065022111842492416,22857247720001702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:18,1,USDT,6.8,2026-06-11 06:43:18,5.8,Zeus,Jili SLOTS,1
2065022110638727168,22857248360001702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:22,1,USDT,0,2026-06-11 06:43:22,-1,Zeus,Jili SLOTS,1
2065022110735196160,22857248520000602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:23,1,USDT,0,2026-06-11 06:43:23,-1,Zeus,Jili SLOTS,1
2065022110827470848,22857248660000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:24,1,USDT,0,2026-06-11 06:43:24,-1,Zeus,Jili SLOTS,1
2065022111473393664,22857248820000202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:25,1,USDT,0.8,2026-06-11 06:43:25,-0.2,Zeus,Jili SLOTS,1
2065022110919745536,22857249000000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:26,1,USDT,21,2026-06-11 06:43:26,20,Zeus,Jili SLOTS,1
2065022262267011072,22857249620000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:30,1,USDT,0.8,2026-06-11 06:43:30,-0.2,Zeus,Jili SLOTS,1
2065022262359285760,22857249940000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:32,1,USDT,0,2026-06-11 06:43:32,-1,Zeus,Jili SLOTS,1
2065022262455754752,22857250120000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:33,1,USDT,0,2026-06-11 06:43:33,-1,Zeus,Jili SLOTS,1
2065022262917128192,22857250120001902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:33,1,USDT,0,2026-06-11 06:43:33,-1,Zeus,Jili SLOTS,1
2065022262548029440,22857250280000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:34,1,USDT,0,2026-06-11 06:43:34,-1,Zeus,Jili SLOTS,1
2065022262640304128,22857250420001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:35,1,USDT,0,2026-06-11 06:43:35,-1,Zeus,Jili SLOTS,1
2065022262732578816,22857250580000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:36,1,USDT,0,2026-06-11 06:43:36,-1,Zeus,Jili SLOTS,1
2065022261864357888,22857250740000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:37,1,USDT,15.2,2026-06-11 06:43:37,14.2,Zeus,Jili SLOTS,1
2065022261960826880,22857251720000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:43,1,USDT,0,2026-06-11 06:43:43,-1,Zeus,Jili SLOTS,1
2065022262065684480,22857251720002502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:43,1,USDT,0,2026-06-11 06:43:43,-1,Zeus,Jili SLOTS,1
2065022262174736384,22857251860001402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:44,1,USDT,0,2026-06-11 06:43:44,-1,Zeus,Jili SLOTS,1
2065022262820659200,22857252040000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:43:45,1,USDT,73.8,2026-06-11 06:43:45,72.8,Zeus,Jili SLOTS,1
2065022614236225536,22857266100001902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:13,1,USDT,0,2026-06-11 06:45:13,-1,Zeus,Jili SLOTS,1
2065022614328500224,22857266260001502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:14,1,USDT,1.2,2026-06-11 06:45:14,0.2,Zeus,Jili SLOTS,1
2065022614789873664,22857266760000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:17,1,USDT,0.6,2026-06-11 06:45:17,-0.4,Zeus,Jili SLOTS,1
2065022614886342656,22857266900001702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:18,1,USDT,0,2026-06-11 06:45:18,-1,Zeus,Jili SLOTS,1
2065022614420774912,22857267060001302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:19,1,USDT,0,2026-06-11 06:45:19,-1,Zeus,Jili SLOTS,1
2065022614513049600,22857267240000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:20,1,USDT,0,2026-06-11 06:45:20,-1,Zeus,Jili SLOTS,1
2065022614978617344,22857267380000302522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:21,1,USDT,0,2026-06-11 06:45:21,-1,Zeus,Jili SLOTS,1
2065022614605324288,22857267540001602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:22,1,USDT,0,2026-06-11 06:45:22,-1,Zeus,Jili SLOTS,1
2065022615070892032,22857267540000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:22,1,USDT,0,2026-06-11 06:45:22,-1,Zeus,Jili SLOTS,1
2065022615163166720,22857267720001502522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:23,1,USDT,0,2026-06-11 06:45:23,-1,Zeus,Jili SLOTS,1
2065022614697598976,22857267880000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:24,1,USDT,0,2026-06-11 06:45:24,-1,Zeus,Jili SLOTS,1
2065022614043287552,22857268040000602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:25,1,USDT,1.4,2026-06-11 06:45:25,0.4,Zeus,Jili SLOTS,1
2065022765927424000,22857268360001802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:27,1,USDT,0,2026-06-11 06:45:27,-1,Zeus,Jili SLOTS,1
2065022614139756544,22857268520001702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:28,1,USDT,0,2026-06-11 06:45:28,-1,Zeus,Jili SLOTS,1
2065022766023892992,22857268660001602522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:29,1,USDT,0,2026-06-11 06:45:29,-1,Zeus,Jili SLOTS,1
2065022766120361984,22857268820001002522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:30,1,USDT,1.5,2026-06-11 06:45:30,0.5,Zeus,Jili SLOTS,1
2065022766216830976,22857269140001102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:32,1,USDT,0,2026-06-11 06:45:32,-1,Zeus,Jili SLOTS,1
2065022767483510784,22857269320000202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:33,1,USDT,0,2026-06-11 06:45:33,-1,Zeus,Jili SLOTS,1
2065022766313299968,22857269480000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:34,1,USDT,2.3,2026-06-11 06:45:34,1.3,Zeus,Jili SLOTS,1
2065022766694981632,22857269620000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:35,1,USDT,0,2026-06-11 06:45:35,-1,Zeus,Jili SLOTS,1
2065022765143089152,22857269780000702522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:36,1,USDT,3.1,2026-06-11 06:45:36,2.1,Zeus,Jili SLOTS,1
2065022766791450624,22857269960001902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:37,1,USDT,0,2026-06-11 06:45:37,-1,Zeus,Jili SLOTS,1
2065022766409768960,22857270100001802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:38,1,USDT,0,2026-06-11 06:45:38,-1,Zeus,Jili SLOTS,1
2065022767579979776,22857270260000802522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:39,1,USDT,1.2,2026-06-11 06:45:39,0.2,Zeus,Jili SLOTS,1
2065022765243752448,22857270600000202522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:41,1,USDT,0,2026-06-11 06:45:41,-1,Zeus,Jili SLOTS,1
2065022765340221440,22857270740000402522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:42,1,USDT,0,2026-06-11 06:45:42,-1,Zeus,Jili SLOTS,1
2065022765440884736,22857270900000102522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:43,1,USDT,0.2,2026-06-11 06:45:43,-0.8,Zeus,Jili SLOTS,1
2065022765541548032,22857271080000902522064375069823860736,2064375069823860736,a1760356615,2026-06-11 06:45:44,1,USDT,0,2026-06-11 06:45:44,-1,Zeus,Jili SLOTS,1
